Year,Month,Extent,hemisphere
2010,10,18.052,south
2010,11,17.906,south
2010,11,17.846,south
2010,11,17.688,south
2010,11,17.604,south
2010,11,17.636,south
2010,11,17.486,south
2010,11,17.414,south
2010,11,17.382,south
2010,11,17.42,south
2010,11,17.344,south
2010,11,17.093,south
2010,11,17.04,south
2010,11,17.077,south
2010,11,17.034000000000002,south
2010,11,16.906,south
2010,11,16.798,south
2010,11,16.72,south
2010,11,16.658,south
2010,11,16.641,south
2010,11,16.504,south
2010,11,16.497,south
2010,11,16.337,south
2010,11,16.242,south
2010,11,16.119,south
2010,11,15.952,south
2010,11,15.786,south
2010,11,15.597000000000001,south
2010,11,15.407,south
2010,11,15.349,south
2010,11,15.164000000000001,south
2010,12,14.879000000000001,south
2010,12,14.741,south
2010,12,14.463,south
2010,12,14.282,south
2010,12,14.147,south
2010,12,14.075,south
2010,12,13.735,south
2010,12,13.422,south
2010,12,13.068,south
2010,12,12.857000000000001,south
2010,12,12.620999999999999,south
2010,12,12.419,south
2010,12,12.286,south
2010,12,12.151,south
2010,12,11.912,south
2010,12,11.587,south
2010,12,11.225,south
2010,12,10.802,south
2010,12,10.575,south
2010,12,10.345,south
2010,12,9.925,south
2010,12,9.662,south
2010,12,9.385,south
2010,12,9.109,south
2010,12,8.833,south
2010,12,8.552999999999999,south
2010,12,8.317,south
2010,12,7.976,south
2010,12,7.66,south
2010,12,7.322,south
2010,12,7.072,south
2011,1,6.843,south
2011,1,6.693,south
2011,1,6.553999999999999,south
2011,1,6.3839999999999995,south
2011,1,6.2410000000000005,south
2011,1,6.124,south
2011,1,5.91,south
2011,1,5.678,south
2011,1,5.473,south
2011,1,5.312,south
2011,1,5.091,south
2011,1,4.882,south
2011,1,4.721,south
2011,1,4.669,south
2011,1,4.466,south
2011,1,4.205,south
2011,1,4.105,south
2011,1,3.955,south
2011,1,3.6910000000000003,south
2011,1,3.548,south
2011,1,3.5269999999999997,south
2011,1,3.395,south
2011,1,3.2960000000000003,south
2011,1,3.306,south
2011,1,3.235,south
2011,1,3.195,south
2011,1,3.148,south
2011,1,3.089,south
2011,1,3.056,south
2011,1,3.052,south
2011,1,3.0189999999999997,south
2011,2,2.946,south
2011,2,2.8739999999999997,south
2011,2,2.806,south
2011,2,2.77,south
2011,2,2.759,south
2011,2,2.696,south
2011,2,2.633,south
2011,2,2.615,south
2011,2,2.614,south
2011,2,2.575,south
2011,2,2.532,south
2011,2,2.546,south
2011,2,2.521,south
2011,2,2.471,south
2011,2,2.44,south
2011,2,2.381,south
2011,2,2.367,south
2011,2,2.352,south
2011,2,2.373,south
2011,2,2.36,south
2011,2,2.327,south
2011,2,2.319,south
2011,2,2.327,south
2011,2,2.379,south
2011,2,2.344,south
2011,2,2.358,south
2011,2,2.395,south
2011,2,2.454,south
2011,3,2.543,south
2011,3,2.517,south
2011,3,2.553,south
2011,3,2.5869999999999997,south
2011,3,2.627,south
2011,3,2.7039999999999997,south
2011,3,2.782,south
2011,3,2.891,south
2011,3,2.991,south
2011,3,3.0669999999999997,south
2011,3,3.102,south
2011,3,3.1460000000000004,south
2011,3,3.1830000000000003,south
2011,3,3.263,south
2011,3,3.332,south
2011,3,3.377,south
2011,3,3.4989999999999997,south
2011,3,3.552,south
2011,3,3.563,south
2011,3,3.633,south
2011,3,3.6689999999999996,south
2011,3,3.681,south
2011,3,3.813,south
2011,3,3.85,south
2011,3,3.935,south
2011,3,3.9389999999999996,south
2011,3,3.995,south
2011,3,4.053999999999999,south
2011,3,4.088,south
2011,3,4.188,south
2011,3,4.279,south
2011,4,4.372,south
2011,4,4.43,south
2011,4,4.505,south
2011,4,4.561,south
2011,4,4.687,south
2011,4,4.868,south
2011,4,5.034,south
2011,4,5.127000000000001,south
2011,4,5.317,south
2011,4,5.577999999999999,south
2011,4,5.726,south
2011,4,5.794,south
2011,4,5.898,south
2011,4,5.971,south
2011,4,6.007999999999999,south
2011,4,6.104,south
2011,4,6.277,south
2011,4,6.426,south
2011,4,6.561,south
2011,4,6.6770000000000005,south
2011,4,6.752999999999999,south
2011,4,6.89,south
2011,4,6.989,south
2011,4,7.095,south
2011,4,7.23,south
2011,4,7.396,south
2011,4,7.462000000000001,south
2011,4,7.579,south
2011,4,7.731,south
2011,4,7.852,south
2011,5,8.005,south
2011,5,8.193999999999999,south
2011,5,8.32,south
2011,5,8.4,south
2011,5,8.482999999999999,south
2011,5,8.632,south
2011,5,8.788,south
2011,5,8.872,south
2011,5,9.074,south
2011,5,9.274,south
2011,5,9.474,south
2011,5,9.689,south
2011,5,9.818999999999999,south
2011,5,9.931000000000001,south
2011,5,10.052999999999999,south
2011,5,10.225,south
2011,5,10.349,south
2011,5,10.378,south
2011,5,10.524000000000001,south
2011,5,10.655999999999999,south
2011,5,10.769,south
2011,5,10.957,south
2011,5,11.079,south
2011,5,11.3,south
2011,5,11.315999999999999,south
2011,5,11.370999999999999,south
2011,5,11.495,south
2011,5,11.663,south
2011,5,11.798,south
2011,5,11.934000000000001,south
2011,5,12.052999999999999,south
2011,6,12.213,south
2011,6,12.241,south
2011,6,12.197000000000001,south
2011,6,12.275,south
2011,6,12.419,south
2011,6,12.559000000000001,south
2011,6,12.6,south
2011,6,12.655999999999999,south
2011,6,12.727,south
2011,6,12.870999999999999,south
2011,6,12.994000000000002,south
2011,6,13.068,south
2011,6,13.198,south
2011,6,13.35,south
2011,6,13.443,south
2011,6,13.424000000000001,south
2011,6,13.515,south
2011,6,13.602,south
2011,6,13.679,south
2011,6,13.744000000000002,south
2011,6,13.834000000000001,south
2011,6,13.915999999999999,south
2011,6,14.007,south
2011,6,14.009,south
2011,6,14.06,south
2011,6,14.099,south
2011,6,14.225999999999999,south
2011,6,14.287,south
2011,6,14.357999999999999,south
2011,6,14.427999999999999,south
2011,7,14.495999999999999,south
2011,7,14.595,south
2011,7,14.632,south
2011,7,14.668,south
2011,7,14.682,south
2011,7,14.767999999999999,south
2011,7,14.776,south
2011,7,14.747,south
2011,7,14.821,south
2011,7,14.936,south
2011,7,15.094000000000001,south
2011,7,15.302,south
2011,7,15.383,south
2011,7,15.415,south
2011,7,15.57,south
2011,7,15.789000000000001,south
2011,7,15.849,south
2011,7,15.985,south
2011,7,16.102999999999998,south
2011,7,16.256,south
2011,7,16.418,south
2011,7,16.459,south
2011,7,16.476,south
2011,7,16.52,south
2011,7,16.662,south
2011,7,16.87,south
2011,7,16.918,south
2011,7,16.967,south
2011,7,17.025,south
2011,7,17.011,south
2011,7,17.136,south
2011,8,17.166,south
2011,8,17.268,south
2011,8,17.347,south
2011,8,17.477,south
2011,8,17.5,south
2011,8,17.494,south
2011,8,17.547,south
2011,8,17.535999999999998,south
2011,8,17.534000000000002,south
2011,8,17.57,south
2011,8,17.572,south
2011,8,17.646,south
2011,8,17.733,south
2011,8,17.781,south
2011,8,17.852,south
2011,8,17.908,south
2011,8,17.937,south
2011,8,17.993,south
2011,8,18.022000000000002,south
2011,8,18.033,south
2011,8,18.128,south
2011,8,18.145,south
2011,8,18.101,south
2011,8,17.949,south
2011,8,17.896,south
2011,8,17.977999999999998,south
2011,8,18.039,south
2011,8,18.116,south
2011,8,18.159000000000002,south
2011,8,18.215999999999998,south
2011,8,18.326,south
2011,9,18.436,south
2011,9,18.575,south
2011,9,18.618,south
2011,9,18.645,south
2011,9,18.6,south
2011,9,18.566,south
2011,9,18.567,south
2011,9,18.541,south
2011,9,18.567999999999998,south
2011,9,18.561,south
2011,9,18.598,south
2011,9,18.678,south
2011,9,18.724,south
2011,9,18.747,south
2011,9,18.771,south
2011,9,18.809,south
2011,9,18.832,south
2011,9,18.897000000000002,south
2011,9,18.91,south
2011,9,18.909000000000002,south
2011,9,18.889,south
2011,9,18.918,south
2011,9,18.954,south
2011,9,18.855,south
2011,9,18.872,south
2011,9,18.833,south
2011,9,18.849,south
2011,9,18.794,south
2011,9,18.815,south
2011,9,18.846,south
2011,10,18.92,south
2011,10,18.916,south
2011,10,18.82,south
2011,10,18.819000000000003,south
2011,10,18.785,south
2011,10,18.779,south
2011,10,18.726,south
2011,10,18.708,south
2011,10,18.653,south
2011,10,18.570999999999998,south
2011,10,18.488,south
2011,10,18.402,south
2011,10,18.375999999999998,south
2011,10,18.317,south
2011,10,18.168,south
2011,10,18.146,south
2011,10,18.149,south
2011,10,18.135,south
2011,10,18.070999999999998,south
2011,10,18.027,south
2011,10,18.015,south
2011,10,17.933,south
2011,10,17.883,south
2011,10,17.807000000000002,south
2011,10,17.721,south
2011,10,17.639,south
2011,10,17.602999999999998,south
2011,10,17.581,south
2011,10,17.592,south
2011,10,17.557000000000002,south
2011,10,17.465999999999998,south
2011,11,17.386,south
2011,11,17.335,south
2011,11,17.243,south
2011,11,17.067999999999998,south
2011,11,17.017,south
2011,11,16.925,south
2011,11,16.863,south
2011,11,16.75,south
2011,11,16.702,south
2011,11,16.590999999999998,south
2011,11,16.522000000000002,south
2011,11,16.395,south
2011,11,16.192,south
2011,11,16.008,south
2011,11,15.827,south
2011,11,15.724,south
2011,11,15.575999999999999,south
2011,11,15.45,south
2011,11,15.28,south
2011,11,15.128,south
2011,11,14.991,south
2011,11,14.915,south
2011,11,14.772,south
2011,11,14.620999999999999,south
2011,11,14.543,south
2011,11,14.437999999999999,south
2011,11,14.267000000000001,south
2011,11,14.163,south
2011,11,14.082,south
2011,11,13.947000000000001,south
2011,12,13.852,south
2011,12,13.765,south
2011,12,13.67,south
2011,12,13.59,south
2011,12,13.487,south
2011,12,13.380999999999998,south
2011,12,13.2,south
2011,12,13.029000000000002,south
2011,12,12.956,south
2011,12,12.668,south
2011,12,12.509,south
2011,12,12.331,south
2011,12,12.165999999999999,south
2011,12,12.038,south
2011,12,11.755,south
2011,12,11.59,south
2011,12,11.439,south
2011,12,11.183,south
2011,12,10.924000000000001,south
2011,12,10.468,south
2011,12,10.12,south
2011,12,9.851,south
2011,12,9.652999999999999,south
2011,12,9.324,south
2011,12,9.042,south
2011,12,8.706,south
2011,12,8.488999999999999,south
2011,12,8.283,south
2011,12,8.073,south
2011,12,7.906000000000001,south
2011,12,7.72,south
2012,1,7.572,south
2012,1,7.466,south
2012,1,7.346,south
2012,1,7.166,south
2012,1,7.061,south
2012,1,6.906000000000001,south
2012,1,6.696000000000001,south
2012,1,6.6,south
2012,1,6.465,south
2012,1,6.29,south
2012,1,6.156000000000001,south
2012,1,5.979,south
2012,1,5.855,south
2012,1,5.68,south
2012,1,5.577000000000001,south
2012,1,5.513999999999999,south
2012,1,5.365,south
2012,1,5.196000000000001,south
2012,1,5.127999999999999,south
2012,1,5.071000000000001,south
2012,1,4.956,south
2012,1,4.851,south
2012,1,4.757,south
2012,1,4.677,south
2012,1,4.579,south
2012,1,4.5169999999999995,south
2012,1,4.466,south
2012,1,4.435,south
2012,1,4.375,south
2012,1,4.314,south
2012,1,4.254,south
2012,2,4.227,south
2012,2,4.172,south
2012,2,4.124,south
2012,2,4.065,south
2012,2,4.026,south
2012,2,3.955,south
2012,2,3.8680000000000003,south
2012,2,3.84,south
2012,2,3.755,south
2012,2,3.637,south
2012,2,3.639,south
2012,2,3.658,south
2012,2,3.645,south
2012,2,3.5869999999999997,south
2012,2,3.5180000000000002,south
2012,2,3.4019999999999997,south
2012,2,3.332,south
2012,2,3.3139999999999996,south
2012,2,3.262,south
2012,2,3.214,south
2012,2,3.201,south
2012,2,3.162,south
2012,2,3.111,south
2012,2,3.137,south
2012,2,3.25,south
2012,2,3.292,south
2012,2,3.195,south
2012,2,3.2260000000000004,south
2012,2,3.23,south
2012,3,3.286,south
2012,3,3.36,south
2012,3,3.386,south
2012,3,3.48,south
2012,3,3.554,south
2012,3,3.6010000000000004,south
2012,3,3.69,south
2012,3,3.7910000000000004,south
2012,3,3.891,south
2012,3,4.011,south
2012,3,4.083,south
2012,3,4.184,south
2012,3,4.37,south
2012,3,4.399,south
2012,3,4.489,south
2012,3,4.626,south
2012,3,4.723,south
2012,3,4.787,south
2012,3,4.867,south
2012,3,4.9239999999999995,south
2012,3,5.019,south
2012,3,5.13,south
2012,3,5.167000000000001,south
2012,3,5.1770000000000005,south
2012,3,5.292000000000001,south
2012,3,5.415,south
2012,3,5.524,south
2012,3,5.6579999999999995,south
2012,3,5.644,south
2012,3,5.725,south
2012,3,5.805,south
2012,4,5.912000000000001,south
2012,4,6.044,south
2012,4,6.077000000000001,south
2012,4,6.15,south
2012,4,6.231,south
2012,4,6.23,south
2012,4,6.301,south
2012,4,6.374,south
2012,4,6.421,south
2012,4,6.515,south
2012,4,6.7410000000000005,south
2012,4,6.86,south
2012,4,6.94,south
2012,4,7.0920000000000005,south
2012,4,7.229,south
2012,4,7.412999999999999,south
2012,4,7.475,south
2012,4,7.582000000000001,south
2012,4,7.664,south
2012,4,7.784,south
2012,4,7.965,south
2012,4,8.002,south
2012,4,8.141,south
2012,4,8.266,south
2012,4,8.382,south
2012,4,8.493,south
2012,4,8.612,south
2012,4,8.702,south
2012,4,8.802999999999999,south
2012,4,8.876,south
2012,5,8.951,south
2012,5,9.111,south
2012,5,9.225,south
2012,5,9.27,south
2012,5,9.373,south
2012,5,9.472000000000001,south
2012,5,9.673,south
2012,5,9.779,south
2012,5,9.908,south
2012,5,10.011000000000001,south
2012,5,9.958,south
2012,5,10.037,south
2012,5,10.147,south
2012,5,10.232000000000001,south
2012,5,10.343,south
2012,5,10.495999999999999,south
2012,5,10.56,south
2012,5,10.628,south
2012,5,10.755999999999998,south
2012,5,10.828,south
2012,5,10.956,south
2012,5,11.011,south
2012,5,11.049000000000001,south
2012,5,11.132,south
2012,5,11.24,south
2012,5,11.306,south
2012,5,11.530999999999999,south
2012,5,11.677,south
2012,5,11.752,south
2012,5,11.839,south
2012,5,11.915999999999999,south
2012,6,11.984000000000002,south
2012,6,12.064,south
2012,6,12.184000000000001,south
2012,6,12.315,south
2012,6,12.379000000000001,south
2012,6,12.546,south
2012,6,12.597000000000001,south
2012,6,12.704,south
2012,6,12.864,south
2012,6,12.987,south
2012,6,13.077,south
2012,6,13.159,south
2012,6,13.261,south
2012,6,13.418,south
2012,6,13.517000000000001,south
2012,6,13.620999999999999,south
2012,6,13.782,south
2012,6,13.877,south
2012,6,13.972999999999999,south
2012,6,14.081,south
2012,6,14.165,south
2012,6,14.267999999999999,south
2012,6,14.365,south
2012,6,14.424000000000001,south
2012,6,14.526,south
2012,6,14.615,south
2012,6,14.76,south
2012,6,14.890999999999998,south
2012,6,14.982999999999999,south
2012,6,15.013,south
2012,7,15.05,south
2012,7,15.122,south
2012,7,15.311,south
2012,7,15.332,south
2012,7,15.440999999999999,south
2012,7,15.584000000000001,south
2012,7,15.649000000000001,south
2012,7,15.759,south
2012,7,15.883,south
2012,7,15.968,south
2012,7,16.078,south
2012,7,16.163,south
2012,7,16.171,south
2012,7,16.204,south
2012,7,16.268,south
2012,7,16.386,south
2012,7,16.480999999999998,south
2012,7,16.564,south
2012,7,16.546,south
2012,7,16.541,south
2012,7,16.577,south
2012,7,16.623,south
2012,7,16.784000000000002,south
2012,7,16.871,south
2012,7,17.006,south
2012,7,17.112000000000002,south
2012,7,17.053,south
2012,7,17.111,south
2012,7,17.125,south
2012,7,17.187,south
2012,7,17.288,south
2012,8,17.432000000000002,south
2012,8,17.553,south
2012,8,17.598,south
2012,8,17.736,south
2012,8,17.78,south
2012,8,17.801,south
2012,8,17.847,south
2012,8,17.852,south
2012,8,17.906,south
2012,8,17.94,south
2012,8,18.007,south
2012,8,18.035999999999998,south
2012,8,18.055999999999997,south
2012,8,18.067999999999998,south
2012,8,18.087,south
2012,8,18.098,south
2012,8,18.084,south
2012,8,18.089000000000002,south
2012,8,18.123,south
2012,8,18.177,south
2012,8,18.174,south
2012,8,18.264,south
2012,8,18.291,south
2012,8,18.343,south
2012,8,18.344,south
2012,8,18.427,south
2012,8,18.500999999999998,south
2012,8,18.529,south
2012,8,18.629,south
2012,8,18.619,south
2012,8,18.615,south
2012,9,18.632,south
2012,9,18.747,south
2012,9,18.753,south
2012,9,18.849,south
2012,9,18.814,south
2012,9,18.869,south
2012,9,18.908,south
2012,9,19.002,south
2012,9,19.122,south
2012,9,19.242,south
2012,9,19.293,south
2012,9,19.334,south
2012,9,19.387999999999998,south
2012,9,19.373,south
2012,9,19.391,south
2012,9,19.343,south
2012,9,19.276,south
2012,9,19.282,south
2012,9,19.327,south
2012,9,19.359,south
2012,9,19.387,south
2012,9,19.477999999999998,south
2012,9,19.46,south
2012,9,19.464000000000002,south
2012,9,19.472,south
2012,9,19.477,south
2012,9,19.374000000000002,south
2012,9,19.349,south
2012,9,19.257,south
2012,9,19.213,south
2012,10,19.235,south
2012,10,19.214000000000002,south
2012,10,19.192999999999998,south
2012,10,19.127,south
2012,10,19.034000000000002,south
2012,10,19.078,south
2012,10,19.012,south
2012,10,18.97,south
2012,10,18.948,south
2012,10,18.93,south
2012,10,18.877,south
2012,10,18.875,south
2012,10,18.733,south
2012,10,18.646,south
2012,10,18.660999999999998,south
2012,10,18.67,south
2012,10,18.631,south
2012,10,18.54,south
2012,10,18.504,south
2012,10,18.493,south
2012,10,18.461,south
2012,10,18.415,south
2012,10,18.305,south
2012,10,18.221,south
2012,10,18.139,south
2012,10,18.136,south
2012,10,18.045,south
2012,10,17.921,south
2012,10,17.887999999999998,south
2012,10,17.81,south
2012,10,17.698,south
2012,11,17.685,south
2012,11,17.644000000000002,south
2012,11,17.63,south
2012,11,17.544,south
2012,11,17.464000000000002,south
2012,11,17.372,south
2012,11,17.246,south
2012,11,17.186,south
2012,11,17.088,south
2012,11,16.95,south
2012,11,16.809,south
2012,11,16.748,south
2012,11,16.678,south
2012,11,16.518,south
2012,11,16.336,south
2012,11,16.192999999999998,south
2012,11,16.088,south
2012,11,15.955,south
2012,11,15.863,south
2012,11,15.667,south
2012,11,15.527999999999999,south
2012,11,15.34,south
2012,11,15.158,south
2012,11,14.97,south
2012,11,14.832,south
2012,11,14.568,south
2012,11,14.245999999999999,south
2012,11,14.198,south
2012,11,14.013,south
2012,11,13.780999999999999,south
2012,12,13.559000000000001,south
2012,12,13.392999999999999,south
2012,12,13.21,south
2012,12,12.954,south
2012,12,12.786,south
2012,12,12.606,south
2012,12,12.378,south
2012,12,12.171,south
2012,12,12.023,south
2012,12,11.829,south
2012,12,11.603,south
2012,12,11.376,south
2012,12,11.139000000000001,south
2012,12,10.867,south
2012,12,10.609000000000002,south
2012,12,10.431,south
2012,12,10.201,south
2012,12,9.962,south
2012,12,9.667,south
2012,12,9.476,south
2012,12,9.31,south
2012,12,9.099,south
2012,12,8.847000000000001,south
2012,12,8.56,south
2012,12,8.339,south
2012,12,8.054,south
2012,12,7.912000000000001,south
2012,12,7.749,south
2012,12,7.542000000000001,south
2012,12,7.3229999999999995,south
2012,12,7.246,south
2013,1,7.121,south
2013,1,6.935,south
2013,1,6.841,south
2013,1,6.756,south
2013,1,6.601,south
2013,1,6.542999999999999,south
2013,1,6.416,south
2013,1,6.334,south
2013,1,6.178999999999999,south
2013,1,6.095,south
2013,1,6.004,south
2013,1,5.905,south
2013,1,5.746,south
2013,1,5.622999999999999,south
2013,1,5.507999999999999,south
2013,1,5.4239999999999995,south
2013,1,5.372000000000001,south
2013,1,5.292000000000001,south
2013,1,5.185,south
2013,1,5.101,south
2013,1,4.953,south
2013,1,4.936,south
2013,1,4.856,south
2013,1,4.757,south
2013,1,4.654,south
2013,1,4.665,south
2013,1,4.538,south
2013,1,4.485,south
2013,1,4.427,south
2013,1,4.323,south
2013,1,4.2669999999999995,south
2013,2,4.202,south
2013,2,4.146,south
2013,2,4.096,south
2013,2,4.033,south
2013,2,3.96,south
2013,2,3.925,south
2013,2,3.903,south
2013,2,3.895,south
2013,2,3.887,south
2013,2,3.847,south
2013,2,3.833,south
2013,2,3.812,south
2013,2,3.741,south
2013,2,3.753,south
2013,2,3.741,south
2013,2,3.713,south
2013,2,3.695,south
2013,2,3.708,south
2013,2,3.679,south
2013,2,3.693,south
2013,2,3.693,south
2013,2,3.7539999999999996,south
2013,2,3.738,south
2013,2,3.761,south
2013,2,3.7889999999999997,south
2013,2,3.739,south
2013,2,3.801,south
2013,2,3.883,south
2013,3,3.87,south
2013,3,4.031000000000001,south
2013,3,4.121,south
2013,3,4.16,south
2013,3,4.196000000000001,south
2013,3,4.262,south
2013,3,4.3660000000000005,south
2013,3,4.45,south
2013,3,4.539,south
2013,3,4.7010000000000005,south
2013,3,4.729,south
2013,3,4.8069999999999995,south
2013,3,4.874,south
2013,3,4.954,south
2013,3,4.976,south
2013,3,5.024,south
2013,3,5.093999999999999,south
2013,3,5.172999999999999,south
2013,3,5.23,south
2013,3,5.266,south
2013,3,5.329,south
2013,3,5.41,south
2013,3,5.476,south
2013,3,5.562,south
2013,3,5.6610000000000005,south
2013,3,5.706,south
2013,3,5.747000000000001,south
2013,3,5.841,south
2013,3,5.92,south
2013,3,5.996,south
2013,3,6.068,south
2013,4,6.2,south
2013,4,6.305,south
2013,4,6.388,south
2013,4,6.497000000000001,south
2013,4,6.596,south
2013,4,6.702999999999999,south
2013,4,6.82,south
2013,4,6.957999999999999,south
2013,4,7.057,south
2013,4,7.138999999999999,south
2013,4,7.239,south
2013,4,7.322,south
2013,4,7.392,south
2013,4,7.5089999999999995,south
2013,4,7.57,south
2013,4,7.6339999999999995,south
2013,4,7.733,south
2013,4,7.865,south
2013,4,7.949,south
2013,4,7.98,south
2013,4,8.055,south
2013,4,8.177,south
2013,4,8.312999999999999,south
2013,4,8.433,south
2013,4,8.576,south
2013,4,8.624,south
2013,4,8.726,south
2013,4,8.847999999999999,south
2013,4,8.937000000000001,south
2013,4,9.134,south
2013,5,9.186,south
2013,5,9.309,south
2013,5,9.457,south
2013,5,9.568,south
2013,5,9.662,south
2013,5,9.765,south
2013,5,9.957,south
2013,5,10.057,south
2013,5,10.189,south
2013,5,10.329,south
2013,5,10.432,south
2013,5,10.607999999999999,south
2013,5,10.7,south
2013,5,10.777000000000001,south
2013,5,10.85,south
2013,5,10.944,south
2013,5,11.042,south
2013,5,11.132,south
2013,5,11.273,south
2013,5,11.397,south
2013,5,11.534,south
2013,5,11.651,south
2013,5,11.752,south
2013,5,11.852,south
2013,5,11.936,south
2013,5,12.04,south
2013,5,12.137,south
2013,5,12.138,south
2013,5,12.145999999999999,south
2013,5,12.277999999999999,south
2013,5,12.414000000000001,south
2013,6,12.538,south
2013,6,12.690999999999999,south
2013,6,12.89,south
2013,6,13.094000000000001,south
2013,6,13.187000000000001,south
2013,6,13.299000000000001,south
2013,6,13.386,south
2013,6,13.440999999999999,south
2013,6,13.546,south
2013,6,13.633,south
2013,6,13.684000000000001,south
2013,6,13.72,south
2013,6,13.870999999999999,south
2013,6,13.993,south
2013,6,14.168,south
2013,6,14.377,south
2013,6,14.497,south
2013,6,14.602,south
2013,6,14.604000000000001,south
2013,6,14.57,south
2013,6,14.664000000000001,south
2013,6,14.759,south
2013,6,14.832,south
2013,6,14.887,south
2013,6,15.017000000000001,south
2013,6,15.145999999999999,south
2013,6,15.220999999999998,south
2013,6,15.34,south
2013,6,15.488,south
2013,6,15.5,south
2013,7,15.575,south
2013,7,15.607000000000001,south
2013,7,15.672,south
2013,7,15.755,south
2013,7,15.914000000000001,south
2013,7,15.988,south
2013,7,16.139,south
2013,7,16.232,south
2013,7,16.33,south
2013,7,16.435,south
2013,7,16.511,south
2013,7,16.519000000000002,south
2013,7,16.692,south
2013,7,16.768,south
2013,7,16.802,south
2013,7,16.917,south
2013,7,16.899,south
2013,7,16.893,south
2013,7,16.962,south
2013,7,17.112000000000002,south
2013,7,17.253,south
2013,7,17.316,south
2013,7,17.242,south
2013,7,17.287,south
2013,7,17.393,south
2013,7,17.545,south
2013,7,17.66,south
2013,7,17.727999999999998,south
2013,7,17.808,south
2013,7,18.003,south
2013,7,18.108,south
2013,8,18.137,south
2013,8,18.129,south
2013,8,18.176,south
2013,8,18.184,south
2013,8,18.136,south
2013,8,18.021,south
2013,8,18.070999999999998,south
2013,8,18.122,south
2013,8,18.301,south
2013,8,18.432000000000002,south
2013,8,18.52,south
2013,8,18.564,south
2013,8,18.7,south
2013,8,18.746,south
2013,8,18.776,south
2013,8,18.747,south
2013,8,18.752,south
2013,8,18.734,south
2013,8,18.885,south
2013,8,18.923,south
2013,8,18.952,south
2013,8,18.98,south
2013,8,19.022000000000002,south
2013,8,19.035999999999998,south
2013,8,19.077,south
2013,8,19.088,south
2013,8,19.09,south
2013,8,19.062,south
2013,8,19.055999999999997,south
2013,8,19.089000000000002,south
2013,8,19.069000000000003,south
2013,9,19.125999999999998,south
2013,9,19.22,south
2013,9,19.252,south
2013,9,19.22,south
2013,9,19.194000000000003,south
2013,9,19.064,south
2013,9,19.083,south
2013,9,19.122,south
2013,9,19.218,south
2013,9,19.32,south
2013,9,19.396,south
2013,9,19.384,south
2013,9,19.506,south
2013,9,19.552,south
2013,9,19.512999999999998,south
2013,9,19.472,south
2013,9,19.494,south
2013,9,19.502,south
2013,9,19.482,south
2013,9,19.533,south
2013,9,19.561,south
2013,9,19.505,south
2013,9,19.429000000000002,south
2013,9,19.45,south
2013,9,19.421,south
2013,9,19.467,south
2013,9,19.515,south
2013,9,19.574,south
2013,9,19.505,south
2013,9,19.58,south
2013,10,19.608,south
2013,10,19.508,south
2013,10,19.480999999999998,south
2013,10,19.401,south
2013,10,19.36,south
2013,10,19.33,south
2013,10,19.316,south
2013,10,19.354,south
2013,10,19.340999999999998,south
2013,10,19.369,south
2013,10,19.325,south
2013,10,19.250999999999998,south
2013,10,19.259,south
2013,10,19.275,south
2013,10,19.283,south
2013,10,19.246,south
2013,10,19.148,south
2013,10,19.132,south
2013,10,19.069000000000003,south
2013,10,18.93,south
2013,10,18.769000000000002,south
2013,10,18.705,south
2013,10,18.579,south
2013,10,18.544,south
2013,10,18.500999999999998,south
2013,10,18.500999999999998,south
2013,10,18.479,south
2013,10,18.428,south
2013,10,18.394000000000002,south
2013,10,18.339000000000002,south
2013,10,18.326,south
2013,11,18.273,south
2013,11,18.262999999999998,south
2013,11,18.151,south
2013,11,18.044,south
2013,11,17.99,south
2013,11,17.929000000000002,south
2013,11,17.859,south
2013,11,17.807000000000002,south
2013,11,17.705,south
2013,11,17.601,south
2013,11,17.499000000000002,south
2013,11,17.348,south
2013,11,17.224,south
2013,11,17.098,south
2013,11,16.996,south
2013,11,16.986,south
2013,11,16.752,south
2013,11,16.65,south
2013,11,16.585,south
2013,11,16.424,south
2013,11,16.320999999999998,south
2013,11,16.230999999999998,south
2013,11,16.08,south
2013,11,15.905,south
2013,11,15.752,south
2013,11,15.655,south
2013,11,15.511,south
2013,11,15.338,south
2013,11,15.165999999999999,south
2013,11,15.022,south
2013,12,14.787,south
2013,12,14.66,south
2013,12,14.415999999999999,south
2013,12,14.279000000000002,south
2013,12,14.118,south
2013,12,13.915,south
2013,12,13.700999999999999,south
2013,12,13.577,south
2013,12,13.347999999999999,south
2013,12,13.064,south
2013,12,12.827,south
2013,12,12.567,south
2013,12,12.383,south
2013,12,12.247,south
2013,12,12.137,south
2013,12,11.975,south
2013,12,11.825,south
2013,12,11.638,south
2013,12,11.443,south
2013,12,11.207,south
2013,12,11.0,south
2013,12,10.76,south
2013,12,10.460999999999999,south
2013,12,10.084,south
2013,12,9.878,south
2013,12,9.67,south
2013,12,9.529,south
2013,12,9.317,south
2013,12,9.096,south
2013,12,8.849,south
2013,12,8.703,south
2014,1,8.546,south
2014,1,8.41,south
2014,1,8.243,south
2014,1,8.113999999999999,south
2014,1,7.88,south
2014,1,7.711,south
2014,1,7.462999999999999,south
2014,1,7.295,south
2014,1,7.167000000000001,south
2014,1,7.068,south
2014,1,6.99,south
2014,1,6.803,south
2014,1,6.684,south
2014,1,6.5329999999999995,south
